STATE_FIPS,STATE_CODE,STATE,COUNTY_FIPS,COUNTY
55,WI,Wisconsin,7,Bayfield 
55,WI,Wisconsin,9,Brown 
55,WI,Wisconsin,11,Buffalo 
55,WI,Wisconsin,13,Burnett 
55,WI,Wisconsin,15,Calumet 
55,WI,Wisconsin,17,Chippewa 
55,WI,Wisconsin,19,Clark 
55,WI,Wisconsin,21,Columbia 
55,WI,Wisconsin,23,Crawford 
55,WI,Wisconsin,25,Dane 
55,WI,Wisconsin,27,Dodge 
55,WI,Wisconsin,29,Door 
55,WI,Wisconsin,31,Douglas 
55,WI,Wisconsin,33,Dunn 
55,WI,Wisconsin,35,Eau Claire 
55,WI,Wisconsin,37,Florence 
55,WI,Wisconsin,39,Fond du Lac 
55,WI,Wisconsin,41,Forest 
55,WI,Wisconsin,43,Grant 
55,WI,Wisconsin,45,Green 
55,WI,Wisconsin,47,Green Lake 
55,WI,Wisconsin,49,Iowa 
55,WI,Wisconsin,51,Iron 
55,WI,Wisconsin,53,Jackson 
55,WI,Wisconsin,55,Jefferson 
55,WI,Wisconsin,57,Juneau 
55,WI,Wisconsin,59,Kenosha 
55,WI,Wisconsin,61,Kewaunee 
55,WI,Wisconsin,63,La Crosse 
55,WI,Wisconsin,65,Lafayette 
55,WI,Wisconsin,67,Langlade 
55,WI,Wisconsin,69,Lincoln 
55,WI,Wisconsin,71,Manitowoc 
55,WI,Wisconsin,73,Marathon 
55,WI,Wisconsin,75,Marinette 
55,WI,Wisconsin,77,Marquette 
55,WI,Wisconsin,78,Menominee 
55,WI,Wisconsin,79,Milwaukee 
55,WI,Wisconsin,81,Monroe 
55,WI,Wisconsin,83,Oconto 
55,WI,Wisconsin,85,Oneida 
55,WI,Wisconsin,87,Outagamie 
55,WI,Wisconsin,89,Ozaukee 
55,WI,Wisconsin,91,Pepin 
55,WI,Wisconsin,93,Pierce 
55,WI,Wisconsin,95,Polk 
55,WI,Wisconsin,97,Portage 
55,WI,Wisconsin,99,Price 
55,WI,Wisconsin,101,Racine 
55,WI,Wisconsin,103,Richland 
55,WI,Wisconsin,105,Rock 
55,WI,Wisconsin,107,Rusk 
55,WI,Wisconsin,109,St. Croix 
55,WI,Wisconsin,111,Sauk 
55,WI,Wisconsin,113,Sawyer 
55,WI,Wisconsin,115,Shawano 
55,WI,Wisconsin,117,Sheboygan 
55,WI,Wisconsin,119,Taylor 
55,WI,Wisconsin,121,Trempealeau 
55,WI,Wisconsin,123,Vernon 
55,WI,Wisconsin,125,Vilas 
55,WI,Wisconsin,127,Walworth 
55,WI,Wisconsin,129,Washburn 
55,WI,Wisconsin,131,Washington 
55,WI,Wisconsin,133,Waukesha 
55,WI,Wisconsin,135,Waupaca 
55,WI,Wisconsin,137,Waushara 
55,WI,Wisconsin,139,Winnebago 
55,WI,Wisconsin,141,Wood 
56,WY,Wyoming,1,Albany 
56,WY,Wyoming,3,Big Horn 
56,WY,Wyoming,5,Campbell 
56,WY,Wyoming,7,Carbon 
56,WY,Wyoming,9,Converse 
56,WY,Wyoming,11,Crook 
56,WY,Wyoming,13,Fremont 
56,WY,Wyoming,15,Goshen 
56,WY,Wyoming,17,Hot Springs 
56,WY,Wyoming,19,Johnson 
56,WY,Wyoming,21,Laramie 
56,WY,Wyoming,23,Lincoln 
56,WY,Wyoming,25,Natrona 
56,WY,Wyoming,27,Niobrara 
56,WY,Wyoming,29,Park 
56,WY,Wyoming,31,Platte 
56,WY,Wyoming,33,Sheridan 
56,WY,Wyoming,35,Sublette 
56,WY,Wyoming,37,Sweetwater 
56,WY,Wyoming,39,Teton 
56,WY,Wyoming,41,Uinta 
56,WY,Wyoming,43,Washakie 
56,WY,Wyoming,45,Weston 
